step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate
109,0.5816371440887451,0.9200000166893005,,,,,,,
110,0.6059371829032898,0.8686131238937378,,,,,,,
111,0.8332200646400452,0.8389261960983276,,,,,,,
112,0.497153103351593,0.8970588445663452,,,,,,,
113,0.8054059743881226,0.890625,,,,,,,
114,0.4040074646472931,0.89552241563797,,,,,,,
115,0.5103306174278259,0.8999999761581421,,,,,,,
116,0.4432077705860138,0.8914728760719299,,,,,,,
117,0.7042859196662903,0.875,,,,,,,
118,0.7224294543266296,0.847328245639801,,,,,,,
119,0.3336302638053894,0.895652174949646,,,,,,,
120,0.563084602355957,0.8666666746139526,,,,,,,
121,0.6205288171768188,0.8640000224113464,,,,,,,
122,0.49391883611679077,0.8652482032775879,,,,,,,
123,0.7975874543190002,0.8849557638168335,,,,,,,
124,0.42816534638404846,0.8611111044883728,,,,,,,
125,0.7217400670051575,0.8731343150138855,,,,,,,
126,1.0359957218170166,0.8582677245140076,,,,,,,
127,0.5766738057136536,0.8791946172714233,,,,,,,
128,0.6448648571968079,0.8799999952316284,,,,,,,
129,0.6092715263366699,0.8863636255264282,,,,,,,
130,0.6026884913444519,0.8692307472229004,,,,,,,
131,0.5093109607696533,0.9097222089767456,,,,,,,
132,0.4626915156841278,0.8814814686775208,,,,,,,
133,0.535309910774231,0.8738738894462585,,,,,,,
134,0.5236883759498596,0.8962963223457336,,,,,,,
135,0.24957092106342316,0.932330846786499,,,,,,,
136,0.3734695613384247,0.8723404407501221,,,,,,,
137,0.47040244936943054,0.9112903475761414,,,,,,,
138,0.6772884130477905,0.8550724387168884,,,,,,,
139,0.5499374270439148,0.8561643958091736,,,,,,,
140,0.4853702187538147,0.8598726391792297,,,,,,,
141,0.5813611149787903,0.8582677245140076,,,,,,,
142,0.9415748715400696,0.8099173307418823,,,,,,,
143,0.6292226314544678,0.8216560482978821,,,,,,,
144,0.5999413728713989,0.8671875,,,,,,,
145,0.5583450794219971,0.8880000114440918,,,,,,,
146,0.42461976408958435,0.8960000276565552,,,,,,,
147,0.6416327953338623,0.868852436542511,,,,,,,
148,0.5711138844490051,0.8571428656578064,,,,,,,
149,0.2960628569126129,0.8916666507720947,,,,,,,
150,0.34193605184555054,0.921875,,,,,,,
151,0.460039347410202,0.8796992301940918,,,,,,,
152,0.3879323899745941,0.8897637724876404,,,,,,,
153,0.24334266781806946,0.9130434989929199,,,,,,,
154,0.548160195350647,0.818791925907135,,,,,,,
155,0.3641880750656128,0.8776978254318237,,,,,,,
156,0.16686725616455078,0.9538461565971375,,,,,,,
157,0.2599409222602844,0.9191176295280457,,,,,,,
158,0.3174055218696594,0.8863636255264282,,,,,,,
159,0.38088852167129517,0.9127516746520996,,,,,,,
160,0.4676395058631897,0.8646616339683533,,,,,,,
161,0.7164514660835266,0.8686131238937378,,,,,,,
162,0.6443620324134827,0.8896551728248596,,,,,,,
163,0.36463072896003723,0.9057971239089966,,,,,,,
164,0.44187048077583313,0.9007633328437805,,,,,,,
165,0.47272413969039917,0.8551723957061768,,,,,,,
166,0.5420222282409668,0.9140625,,,,,,,
167,0.2711775004863739,0.9057971239089966,,,,,,,
168,0.3401354253292084,0.8992248177528381,,,,,,,
169,0.4267110824584961,0.8888888955116272,,,,,,,
170,0.30573388934135437,0.8985507488250732,,,,,,,
171,0.4163782596588135,0.8848921060562134,,,,,,,
172,0.3413681387901306,0.8965517282485962,,,,,,,
173,0.32481732964515686,0.9338235259056091,,,,,,,
174,0.4790399372577667,0.8936170339584351,,,,,,,
175,0.4982455372810364,0.8842975497245789,,,,,,,
176,0.3947161138057709,0.942148745059967,,,,,,,
177,0.4566691517829895,0.8707482814788818,,,,,,,
178,0.4735327959060669,0.8611111044883728,,,,,,,
179,0.5111904740333557,0.8739495873451233,,,,,,,
180,0.2955256700515747,0.9444444179534912,,,,,,,
181,0.30135637521743774,0.9120000004768372,,,,,,,
182,0.6505270004272461,0.8809523582458496,,,,,,,
183,0.46868696808815,0.8550724387168884,,,,,,,
184,0.4774259030818939,0.8970588445663452,,,,,,,
185,0.5391843318939209,0.8740741014480591,,,,,,,
186,0.7668443918228149,0.8321167826652527,,,,,,,
187,0.234740749001503,0.926174521446228,,,,,,,
188,0.3415587246417999,0.8881118893623352,,,,,,,
189,0.3916940987110138,0.8947368264198303,,,,,,,
190,0.4116246700286865,0.8888888955116272,,,,,,,
191,0.21795299649238586,0.9343065619468689,,,,,,,
192,0.28313854336738586,0.9312977194786072,,,,,,,
193,0.5547810196876526,0.8611111044883728,,,,,,,
194,0.3500220477581024,0.9037036895751953,,,,,,,
195,0.3340283930301666,0.868852436542511,,,,,,,
196,0.30796679854393005,0.8897637724876404,,,,,,,
197,0.22891758382320404,0.920634925365448,,,,,,,
198,0.503911554813385,0.8615384697914124,,,,,,,
199,0.2554571330547333,0.8705036044120789,,,,,,,
200,0.3516446352005005,0.9027777910232544,,0.5257668214685777,0.8602941176470589,,,,
201,0.4315207898616791,0.8960000276565552,,,,,,,
202,0.3392479121685028,0.8814814686775208,,,,,,,
203,0.3907388746738434,0.8581081032752991,,,,,,,
204,0.5591323375701904,0.8523489832878113,,,,,,,
205,0.357178658246994,0.8714285492897034,,,,,,,
206,0.3542368412017822,0.9075630307197571,,,,,,,
207,0.4601970613002777,0.9059829115867615,,,,,,,
208,0.47213661670684814,0.8879310488700867,,,,,,,
209,0.3221093714237213,0.8943662047386169,,,,,,,
210,0.3710744380950928,0.9009009003639221,,,,,,,
211,0.39761364459991455,0.913385808467865,,,,,,,
212,0.3926537334918976,0.8550724387168884,,,,,,,
213,0.49357515573501587,0.8759124279022217,,,,,,,
214,0.2939451038837433,0.8769230842590332,,,,,,,
215,0.24303662776947021,0.9142857193946838,,,,,,,
216,0.41836854815483093,0.8907563090324402,,,,,,,
217,0.4773288071155548,0.8805969953536987,,,,,,,
218,0.24479307234287262,0.8881118893623352,,,,,,,
219,0.3996799886226654,0.8785714507102966,,,,,,,
220,0.36040735244750977,0.8760330677032471,,,,,,,
221,0.40198710560798645,0.8695651888847351,,,,,,,
222,0.4577047824859619,0.8768116235733032,,,,,,,
223,0.3346976935863495,0.9212598204612732,,,,,,,
224,0.4343029856681824,0.8947368264198303,,,,,,,
225,0.8398354649543762,0.834645688533783,,,,,,,
226,0.30945733189582825,0.9159663915634155,,,,,,,
227,0.5537034273147583,0.8799999952316284,,,,,,,
228,0.26010802388191223,0.9312977194786072,,,,,,,
229,0.2950769364833832,0.8999999761581421,,,,,,,
230,0.32522132992744446,0.8888888955116272,,,,,,,
231,0.3161126375198364,0.9147287011146545,,,,,,,
232,0.24166233837604523,0.9572649598121643,,,,,,,
233,0.27416062355041504,0.8896551728248596,,,,,,,
234,0.37766364216804504,0.9153845906257629,,,,,,,
235,0.3628271818161011,0.9224137663841248,,,,,,,
236,0.25102823972702026,0.9166666865348816,,,,,,,
237,0.3425614833831787,0.9007092118263245,,,,,,,
238,0.3834768235683441,0.8606060743331909,,,,,,,
239,0.3591449558734894,0.921875,,,,,,,
240,0.2871156334877014,0.9333333373069763,,,,,,,
241,0.31140944361686707,0.9185185432434082,,,,,,,
242,0.5146313309669495,0.8560606241226196,,,,,,,
243,0.4031880795955658,0.888059675693512,,,,,,,
244,0.42861226201057434,0.8676470518112183,,,,,,,
245,0.48861467838287354,0.8538461327552795,,,,,,,
246,0.38808271288871765,0.8732394576072693,,,,,,,
247,0.3060385584831238,0.9185185432434082,,,,,,,
248,0.22857345640659332,0.9457364082336426,,,,,,,
249,0.19633543491363525,0.931034505367279,,,,,,,
250,0.25471600890159607,0.8918918967247009,,,,,,,
251,0.23106329143047333,0.924369752407074,,,,,,,
252,0.3648848235607147,0.9124087691307068,,,,,,,
253,0.3024842143058777,0.8866666555404663,,,,,,,
254,0.3707793653011322,0.8888888955116272,,,,,,,
255,0.24511714279651642,0.918367326259613,,,,,,,
256,0.3424302935600281,0.9379844665527344,,,,,,,
257,0.41173216700553894,0.8692810535430908,,,,,,,
258,0.6135228276252747,0.8695651888847351,,,,,,,
259,0.46389421820640564,0.8758620619773865,,,,,,,
260,0.44186243414878845,0.9212598204612732,,,,,,,
261,0.3221532106399536,0.9256198406219482,,,,,,,
262,0.3434668481349945,0.8866666555404663,,,,,,,
263,0.45786288380622864,0.89552241563797,,,,,,,
264,0.39559251070022583,0.8823529481887817,,,,,,,
265,0.3361149728298187,0.8872180581092834,,,,,,,
266,0.39773911237716675,0.8823529481887817,,,,,,,
267,0.29720672965049744,0.8802816867828369,,,,,,,
268,0.3306428790092468,0.8731343150138855,,,,,,,
269,0.39982691407203674,0.9039999842643738,,,,,,,
270,0.36344972252845764,0.9153845906257629,,,,,,,
271,0.228396937251091,0.9318181872367859,,,,,,,
272,0.23182427883148193,0.932330846786499,,,,,,,
273,0.3192688822746277,0.8712121248245239,,,,,,,
274,0.3889802098274231,0.8802816867828369,,,,,,,
275,0.48901769518852234,0.892307698726654,,,,,,,
276,0.32265886664390564,0.9252336621284485,,,,,,,
277,0.3641490638256073,0.9130434989929199,,,,,,,
278,0.34346622228622437,0.9060402512550354,,,,,,,
279,0.3013403117656708,0.9159663915634155,,,,,,,
280,0.3191518485546112,0.8870967626571655,,,,,,,
281,0.47129178047180176,0.8618420958518982,,,,,,,
282,0.4836871325969696,0.8920863270759583,,,,,,,
283,0.2913305461406708,0.8962963223457336,,,,,,,
284,0.31591689586639404,0.8794326186180115,,,,,,,
285,0.27902311086654663,0.9029850959777832,,,,,,,
286,0.4833858013153076,0.8857142925262451,,,,,,,
287,0.22914262115955353,0.9312977194786072,,,,,,,
288,0.3512516915798187,0.9197080135345459,,,,,,,
289,0.3232353925704956,0.9051094651222229,,,,,,,
290,0.31892120838165283,0.8999999761581421,,,,,,,
291,0.16360659897327423,0.9272727370262146,,,,,,,
292,0.4579128623008728,0.8905109763145447,,,,,,,
293,0.32519811391830444,0.9122806787490845,,,,,,,
294,0.39451703429222107,0.8818897604942322,,,,,,,
295,0.4429604411125183,0.8999999761581421,,,,,,,
296,0.26200175285339355,0.9411764740943909,,,,,,,
297,0.46938467025756836,0.8780487775802612,,,,,,,
298,0.2961486279964447,0.9120000004768372,,,,,,,
299,0.46247702836990356,0.8778625726699829,,,,,,,
300,0.33417510986328125,0.8939393758773804,,0.40066287231445313,0.888,,,,
301,0.44891366362571716,0.8905109763145447,,,,,,,
302,0.32747790217399597,0.8863636255264282,,,,,,,
303,0.38135096430778503,0.9097222089767456,,,,,,,
304,0.21840959787368774,0.9160305261611938,,,,,,,
305,0.40720078349113464,0.8738738894462585,,,,,,,
306,0.198390394449234,0.9290780425071716,,,,,,,
307,0.3476221561431885,0.9266055226325989,,,,,,,
308,0.360801100730896,0.8650793433189392,,,,,,,
309,0.32271185517311096,0.885496199131012,,,,,,,
310,0.3019654154777527,0.9140625,,,,,,,
311,0.17368192970752716,0.9495798349380493,,,,,,,
312,0.38136157393455505,0.89682537317276,,,,,,,
313,0.297389954328537,0.8936170339584351,,,,,,,
314,0.40304917097091675,0.9032257795333862,,,,,,,
315,0.21293921768665314,0.9047619104385376,,,,,,,
316,0.3680480122566223,0.924369752407074,,,,,,,
317,0.2750723958015442,0.9318181872367859,,,,,,,
318,0.22598999738693237,0.8999999761581421,,,,,,,
319,0.3145315945148468,0.9097744226455688,,,,,,,
320,0.1737106889486313,0.9333333373069763,,,,,,,
321,0.4106983542442322,0.9047619104385376,,,,,,,
322,0.1324617862701416,0.9685039520263672,,,,,,,
323,0.19929379224777222,0.9230769276618958,,,,,,,
324,0.26010745763778687,0.9224806427955627,,,,,,,
325,0.23883122205734253,0.89682537317276,,,,,,,
326,0.22323349118232727,0.9142857193946838,,,,,,,
327,0.4001043140888214,0.8974359035491943,,,,,,,
328,0.18411137163639069,0.9230769276618958,,,,,,,
329,0.4301301836967468,0.875,,,,,,,
330,0.2920716404914856,0.8778625726699829,,,,,,,
331,0.33117517828941345,0.8961039185523987,,,,,,,
332,0.25387686491012573,0.9060402512550354,,,,,,,
333,0.350269615650177,0.875,,,,,,,
334,0.15903432667255402,0.9370078444480896,,,,,,,
335,0.2804603576660156,0.913385808467865,,,,,,,
336,0.31895411014556885,0.9172932505607605,,,,,,,
337,0.31561702489852905,0.8991596698760986,,,,,,,
338,0.2896421551704407,0.932330846786499,,,,,,,
339,0.3127048909664154,0.8857142925262451,,,,,,,
340,0.268513560295105,0.8999999761581421,,,,,,,
341,0.23353469371795654,0.9375,,,,,,,
342,0.3672034740447998,0.888059675693512,,,,,,,
343,0.2315356582403183,0.9144737124443054,,,,,,,
344,0.25816836953163147,0.9262295365333557,,,,,,,
345,0.35289356112480164,0.8933333158493042,,,,,,,
346,0.3959318697452545,0.8740741014480591,,,,,,,
347,0.3173382878303528,0.9069767594337463,,,,,,,
348,0.2834891974925995,0.89552241563797,,,,,,,
349,0.23875649273395538,0.8936170339584351,,,,,,,
350,0.40265434980392456,0.8807339668273926,,,,,,,
351,0.2964983880519867,0.9298245906829834,,,,,,,
352,0.30143052339553833,0.8978102207183838,,,,,,,
353,0.30372652411460876,0.9295774698257446,,,,,,,
354,0.4100591540336609,0.8796992301940918,,,,,,,
355,0.2633415758609772,0.8933333158493042,,,,,,,
356,0.4219016432762146,0.8897058963775635,,,,,,,
357,0.3172593116760254,0.8947368264198303,,,,,,,
358,0.38196900486946106,0.9039999842643738,,,,,,,
359,0.19412988424301147,0.9296875,,,,,,,
360,0.40988287329673767,0.8910256624221802,,,,,,,
361,0.2823322117328644,0.9069767594337463,,,,,,,
362,0.1830873042345047,0.953125,,,,,,,
363,0.2664686441421509,0.9140625,,,,,,,
364,0.32805487513542175,0.8944099545478821,,,,,,,
365,0.2876285910606384,0.9166666865348816,,,,,,,
366,0.41765275597572327,0.8695651888847351,,,,,,,
367,0.32699015736579895,0.882758617401123,,,,,,,
368,0.3228609561920166,0.8999999761581421,,,,,,,
369,0.3796553909778595,0.8896551728248596,,,,,,,
370,0.43573442101478577,0.9051094651222229,,,,,,,
371,0.2926689088344574,0.8888888955116272,,,,,,,
372,0.2683686912059784,0.8965517282485962,,,,,,,
373,0.27059829235076904,0.9210526347160339,,,,,,,
374,0.34373199939727783,0.9262295365333557,,,,,,,
375,0.28878194093704224,0.89552241563797,,,,,,,
376,0.2162219136953354,0.931034505367279,,,,,,,
377,0.34742850065231323,0.875,,,,,,,
378,0.2967357337474823,0.8925619721412659,,,,,,,
379,0.3289361596107483,0.9327731132507324,,,,,,,
380,0.3379778265953064,0.9152542352676392,,,,,,,
381,0.2793619930744171,0.9069767594337463,,,,,,,
382,0.3064069151878357,0.8857142925262451,,,,,,,
383,0.3523474931716919,0.875,,,,,,,
384,0.19703108072280884,0.9285714030265808,,,,,,,
385,0.44687575101852417,0.8732394576072693,,,,,,,
386,0.24309583008289337,0.9253731369972229,,,,,,,
387,0.31625133752822876,0.9124087691307068,,,,,,,
388,0.3575786352157593,0.9060402512550354,,,,,,,
389,0.3143827021121979,0.887417197227478,,,,,,,
390,0.3856266736984253,0.9007092118263245,,,,,,,
391,0.19027400016784668,0.9344262480735779,,,,,,,
392,0.282276451587677,0.920634925365448,,,,,,,
393,0.29203465580940247,0.9097744226455688,,,,,,,
394,0.2806529700756073,0.939130425453186,,,,,,,
395,0.322751522064209,0.9115646481513977,,,,,,,
396,0.2844049334526062,0.8897058963775635,,,,,,,
397,0.2858470380306244,0.908450722694397,,,,,,,
398,0.33480653166770935,0.8778625726699829,,,,,,,
399,0.3406197428703308,0.8911564350128174,,,,,,,
400,0.28710901737213135,0.9242424368858337,,0.42988377648430903,0.8783783783783784,,,,
401,0.22546425461769104,0.9411764740943909,,,,,,,
402,0.17132557928562164,0.954954981803894,,,,,,,
403,0.3218708038330078,0.9015151262283325,,,,,,,
404,0.37864604592323303,0.8636363744735718,,,,,,,
405,0.24053683876991272,0.9219858050346375,,,,,,,
406,0.3074984550476074,0.8913043737411499,,,,,,,
407,0.17595112323760986,0.9210526347160339,,,,,,,
408,0.31881406903266907,0.888059675693512,,,,,,,
409,0.3351685702800751,0.9083333611488342,,,,,,,
410,0.30211251974105835,0.9295774698257446,,,,,,,
411,0.34978243708610535,0.9064748287200928,,,,,,,
412,0.272375226020813,0.9338235259056091,,,,,,,
413,0.18421201407909393,0.9147287011146545,,,,,,,
414,0.28307613730430603,0.9076923131942749,,,,,,,
415,0.2833428680896759,0.8963414430618286,,,,,,,
416,0.2424871325492859,0.9453125,,,,,,,
417,0.2581532299518585,0.90625,,,,,,,
418,0.2582548260688782,0.9212598204612732,,,,,,,
419,0.2547459602355957,0.8936170339584351,,,,,,,
420,0.26149725914001465,0.9242424368858337,,,,,,,
421,0.3436635434627533,0.8707482814788818,,,,,,,
422,0.3319348394870758,0.8861788511276245,,,,,,,
423,0.23501455783843994,0.9140625,,,,,,,
424,0.22391042113304138,0.9180327653884888,,,,,,,
425,0.3488622307777405,0.9298245906829834,,,,,,,
426,0.3656651973724365,0.8636363744735718,,,,,,,
427,0.16769088804721832,0.9370078444480896,,,,,,,
428,0.3979192078113556,0.8721804618835449,,,,,,,
429,0.2751545011997223,0.9097744226455688,,,,,,,
430,0.29313895106315613,0.89552241563797,,,,,,,
431,0.2836107611656189,0.9172932505607605,,,,,,,
432,0.312223345041275,0.892405092716217,,,,,,,
433,0.2989428639411926,0.9097744226455688,,,,,,,
434,0.33837854862213135,0.8768116235733032,,,,,,,
435,0.22603106498718262,0.9312977194786072,,,,,,,
436,0.31439805030822754,0.8903225660324097,,,,,,,
437,0.1686275154352188,0.9496402740478516,,,,,,,
438,0.48547881841659546,0.8657718300819397,,,,,,,
439,0.35436397790908813,0.89552241563797,,,,,,,
440,0.28827670216560364,0.8787878751754761,,,,,,,
441,0.3000777065753937,0.8705036044120789,,,,,,,
442,0.3516243100166321,0.9365079402923584,,,,,,,
443,0.20215068757534027,0.9487179517745972,,,,,,,
444,0.20483580231666565,0.9180327653884888,,,,,,,
445,0.18120169639587402,0.9259259104728699,,,,,,,
446,0.18998534977436066,0.9435483813285828,,,,,,,
447,0.23604519665241241,0.9230769276618958,,,,,,,
448,0.22683851420879364,0.9109588861465454,,,,,,,
449,0.330263614654541,0.8851351141929626,,,,,,,
450,0.2504292130470276,0.9083969593048096,,,,,,,
451,0.2399681806564331,0.9024389982223511,,,,,,,
452,0.309324711561203,0.8863636255264282,,,,,,,
453,0.3625299334526062,0.9380530714988708,,,,,,,
454,0.26121994853019714,0.9197080135345459,,,,,,,
455,0.2140832394361496,0.9090909361839294,,,,,,,
456,0.27628904581069946,0.8787878751754761,,,,,,,
457,0.35522279143333435,0.9120000004768372,,,,,,,
458,0.34902438521385193,0.8758620619773865,,,,,,,
459,0.25213268399238586,0.9200000166893005,,,,,,,
460,0.34734657406806946,0.8695651888847351,,,,,,,
461,0.23136654496192932,0.9136690497398376,,,,,,,
462,0.33918869495391846,0.9014084339141846,,,,,,,
463,0.13334666192531586,0.9452054500579834,,,,,,,
464,0.18754428625106812,0.9200000166893005,,,,,,,
465,0.29466474056243896,0.89552241563797,,,,,,,
466,0.4670594334602356,0.8916666507720947,,,,,,,
467,0.21993125975131989,0.9274193644523621,,,,,,,
468,0.3658547103404999,0.8769230842590332,,,,,,,
469,0.1932249218225479,0.9469026327133179,,,,,,,
470,0.2391204833984375,0.9384615421295166,,,,,,,
471,0.26519477367401123,0.8972602486610413,,,,,,,
472,0.15676818788051605,0.9482758641242981,,,,,,,
473,0.22364164888858795,0.9099099040031433,,,,,,,
474,0.3118642568588257,0.9172932505607605,,,,,,,
475,0.12809930741786957,0.9674796462059021,,,,,,,
476,0.329880028963089,0.888059675693512,,,,,,,
477,0.18089142441749573,0.932330846786499,,,,,,,
478,0.21608681976795197,0.9285714030265808,,,,,,,
479,0.3691317141056061,0.8636363744735718,,,,,,,
480,0.3257477283477783,0.8813559412956238,,,,,,,
481,0.2350125014781952,0.9172932505607605,,,,,,,
482,0.34660032391548157,0.8620689511299133,,,,,,,
483,0.2548410892486572,0.9103448390960693,,,,,,,
484,0.27413874864578247,0.915032684803009,,,,,,,
485,0.34132906794548035,0.892307698726654,,,,,,,
486,0.2816249132156372,0.8951048851013184,,,,,,,
487,0.21835656464099884,0.9291338324546814,,,,,,,
488,0.4889580309391022,0.874015748500824,,,,,,,
489,0.22412700951099396,0.9262295365333557,,,,,,,
490,0.479245662689209,0.8841463327407837,,,,,,,
491,0.26675179600715637,0.9281045794487,,,,,,,
492,0.20438997447490692,0.9430894255638123,,,,,,,
493,0.21453237533569336,0.914893627166748,,,,,,,
494,0.540939211845398,0.8680555820465088,,,,,,,
495,0.35846519470214844,0.8888888955116272,,,,,,,
496,0.3948575556278229,0.8823529481887817,,,,,,,
497,0.3321789801120758,0.8560606241226196,,,,,,,
498,0.3365616798400879,0.9090909361839294,,,,,,,
499,0.3472282588481903,0.9120000004768372,,,,,,,
500,0.3409724831581116,0.9312977194786072,,0.23639696164238722,0.9022556390977443,,,,
501,0.25704094767570496,0.8790322542190552,,,,,,,
502,0.4047625660896301,0.902255654335022,,,,,,,
503,0.21545760333538055,0.9172932505607605,,,,,,,
504,0.3566453456878662,0.890625,,,,,,,
505,0.1741497963666916,0.9449541568756104,,,,,,,
506,0.44913509488105774,0.8978102207183838,,,,,,,
507,0.28219619393348694,0.9112903475761414,,,,,,,
508,0.2912014424800873,0.9047619104385376,,,,,,,
509,0.27791815996170044,0.9059829115867615,,,,,,,
510,0.2860974669456482,0.9064748287200928,,,,,,,
511,0.21216323971748352,0.9359999895095825,,,,,,,
512,0.3739570081233978,0.8897058963775635,,,,,,,
513,0.35719114542007446,0.8897058963775635,,,,,,,
514,0.3084656298160553,0.8985507488250732,,,,,,,
515,0.24489088356494904,0.9008264541625977,,,,,,,
516,0.5458582639694214,0.884353756904602,,,,,,,
